Source,Section,Title,Date,URL
hindustantimes.com,cities,Adulterated milk products seized by food safety team,11-01-2023,https://www.hindustantimes.com/cities/chandigarh-news/adulterated-milk-products-seized-by-food-safety-team-101673460602370.html
thehindu.com,cities,Over 500 kg of stale and stinking chicken seized from illegal food supplying unit at Kalamassery in Kochi,12-01-2023,https://www.thehindu.com/news/cities/Kochi/over-500-kg-of-stale-and-stinking-chicken-seized-from-illegal-food-supplying-unit-at-kalamassery-in-kochi/article66369765.ece
thehindu.com,national,How food becomes poison,12-01-2023,https://www.thehindu.com/news/national/kerala/how-food-becomes-poison/article66366227.ece
thehindu.com,national,"Food-borne infections can be countered only with a multipronged approach, says expert",12-01-2023,https://www.thehindu.com/news/national/kerala/food-borne-infections-can-be-countered-only-with-a-multipronged-approach-says-expert/article66369437.ece
newindianexpress.com,cities,500 kg of stale chicken seized in Kochi,13-01-2023,https://www.newindianexpress.com/cities/kochi/2023/jan/13/500-kg-of-stale-chicken-seized-in-kochi-2537295.html
indiatimes.com,city,"Kerala health officials seize 500kg stale frozen meat, oil from supply unit",13-01-2023,https://timesofindia.indiatimes.com/city/kochi/kerala-health-officials-seize-500kg-stale-frozen-meat-oil-from-supply-unit/articleshow/96956260.cms
thehindu.com,national,Government issues GO banning use of mayonnaise made with raw eggs,13-01-2023,https://www.thehindu.com/news/national/kerala/government-issues-go-banning-use-of-mayonnaise-made-with-raw-eggs/article66373479.ece
thehindu.com,cities,Kalamassery Municipality to shut down eateries without licence,13-01-2023,https://www.thehindu.com/news/cities/Kochi/kalamassery-municipality-to-shut-down-eateries-without-licence/article66373738.ece
indiatimes.com,city,Stale Meat Seizure: Kalamassery Police Book Meat Supply Unit Owner,14-01-2023,https://timesofindia.indiatimes.com/city/kochi/stale-meat-seizure-kalamassery-police-book-meat-supply-unit-owner/articleshow/96980955.cms
indiatimes.com,city,Food Safety Raid: Three Hotels Shut,14-01-2023,https://timesofindia.indiatimes.com/city/kochi/food-safety-raid-three-hotels-shut/articleshow/96980943.cms
hindustantimes.com,india-news,Marion syrup ingredients under lens over Uzbekistan deaths,14-01-2023,https://www.hindustantimes.com/india-news/marion-syrup-ingredients-under-lens-over-uzbekistan-deaths-101673719273369.html
hindustantimes.com,cities,International drug racket uncovered with arrest of three persons from Lucknow,15-01-2023,https://www.hindustantimes.com/cities/lucknow-news/international-drug-racket-uncovered-with-arrest-of-three-persons-from-lucknow-101673724424243.html
thehindu.com,cities,No headway yet in Kalamassery stale meat case,16-01-2023,https://www.thehindu.com/news/cities/Kochi/no-headway-yet-in-kalamassery-stale-meat-case/article66383341.ece
newindianexpress.com,cities,"‘2023 will see several projects take off’, says Ernakulam District Collector",17-01-2023,https://www.newindianexpress.com/cities/kochi/2023/jan/17/2023-will-see-several-projects-take-off-says-ernakulam-district-collector-2538376.html
newindianexpress.com,cities,Stale chicken seizure: CPM-led Opposition targets municipality over inaction,17-01-2023,https://www.newindianexpress.com/cities/kochi/2023/jan/17/stale-chicken-seizure-cpm-led-opposition-targets-municipality-over-inaction-2538413.html
thehindu.com,cities,About 50 shops in Kalamassery on police radar following seizure of bills from illegal chicken outlet,17-01-2023,https://www.thehindu.com/news/cities/Kochi/about-50-shops-in-kalamassery-on-police-radar-following-seizure-of-bills-from-illegal-chicken-outlet/article66387523.ece
indiatimes.com,city,Illegal Chicken Unit: Cops Recover Docs Related To Sales,18-01-2023,https://timesofindia.indiatimes.com/city/kochi/illegal-chicken-unit-cops-recover-docs-related-to-sales/articleshow/97077629.cms
indiatimes.com,city,Stale Meat: 49 Eateries In Bill Book Of Supplier,19-01-2023,https://timesofindia.indiatimes.com/city/kochi/stale-meat-49-eateries-in-bill-book-of-supplier/articleshow/97114527.cms
thehindu.com,cities,Used oil packed in containers for resale seized,19-01-2023,https://www.thehindu.com/news/cities/Madurai/used-oil-packed-in-containers-for-resale-seized/article66409718.ece
newindianexpress.com,states,Andhra civic body cracks down on rotten meat menace,21-01-2023,https://www.newindianexpress.com/states/andhra-pradesh/2023/jan/21/andhra-civic-body-cracks-down-on-rotten-meat-menace-2539963.html
newindianexpress.com,states,"Water plant operating sans license, seized in Rajamahendravaram",21-01-2023,https://www.newindianexpress.com/states/andhra-pradesh/2023/jan/21/water-plant-operating-sans-license-seized-inrajamahendravaram-2539960.html
indiatimes.com,city,Dairy Dept Confirms Seized Milk Was Adulterated | Thiruvananthapuram News,21-01-2023,https://timesofindia.indiatimes.com/city/thiruvananthapuram/dairy-dept-confirms-seized-milk-was-adulterated/articleshow/97187807.cms
thehindu.com,cities,Food safety officials conduct inspections in Coimbatore,21-01-2023,https://www.thehindu.com/news/cities/Coimbatore/food-safety-officials-conduct-inspections-in-coimbatore/article66417143.ece
thehindu.com,cities,E.coli found in samples of stale chicken seized from a unit at Kalamassery,21-01-2023,https://www.thehindu.com/news/cities/Kochi/ecoli-found-in-samples-of-stale-chicken-seized-from-a-unit-at-kalamassery/article66417406.ece
newindianexpress.com,states,Food safety dept fines 31 street vendors for violating rules in Coimbatore,22-01-2023,https://www.newindianexpress.com/states/tamil-nadu/2023/jan/22/food-safety-dept-fines-31-street-vendors-for-violating-rules-in-coimbatore-2540235.html
indiatimes.com,city,Natural products have anti-diabesity agents: Jachak,22-01-2023,https://timesofindia.indiatimes.com/city/nagpur/natural-products-have-anti-diabesity-agents-jachak/articleshow/97209313.cms
thehindu.com,national,Vigilance officials crack down on illegal water plants in north Andhra districts,22-01-2023,https://www.thehindu.com/news/national/andhra-pradesh/vigilance-officials-crack-down-on-illegal-water-plants-in-north-andhra-districts/article66416724.ece
thehindu.com,cities,Seizure of stale chicken in Kalamassery: KHRA says lack of clarity affecting business,22-01-2023,https://www.thehindu.com/news/cities/Kochi/seizure-of-stale-chicken-in-kalamassery-khra-says-lack-of-clarity-affecting-business/article66420238.ece
indiatimes.com,city,Seizure Of Stale Meat: Cops Yet To Arrest Prime Suspect,23-01-2023,https://timesofindia.indiatimes.com/city/kochi/seizure-of-stale-meat-cops-yet-to-arrest-prime-suspect-in-kerala/articleshow/97239542.cms
thehindu.com,cities,Seizure of stale chicken: police arrest prime accused,23-01-2023,https://www.thehindu.com/news/cities/Kochi/stale-chicken-seizure-police-arrest-prime-accused/article66425356.ece
thehindu.com,cities,"Purchase and sale of stale chicken in Kalamassery a deliberate act driven by profit motive, say police",24-01-2023,https://www.thehindu.com/news/cities/Kochi/purchase-and-sale-of-stale-chicken-in-kalamassery-a-deliberate-act-driven-by-profit-motive-say-police/article66427611.ece
indiatimes.com,city,Cops Arrest Main Accused,24-01-2023,https://timesofindia.indiatimes.com/city/kochi/cops-arrest-main-accused/articleshow/97267282.cms
indiatimes.com,city,Tamil Nadu govt will appeal against Madras high court’s on gutka sale: Minister,27-01-2023,https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-govt-will-appeal-against-madras-high-courts-on-gutka-sale-minister/articleshow/97380020.cms
indiatimes.com,city,Tamil Nadu to appeal HC order on gutka sale,28-01-2023,https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-to-appeal-hc-order-on-gutka-sale/articleshow/97388917.cms
newindianexpress.com,states,Warnings ignored: Stale food seized from seven Thrissur hotels,28-01-2023,https://www.newindianexpress.com/states/kerala/2023/jan/28/warnings-ignored-stale-food-seized-from-seventhrissur-hotels-2542075.html
indiatimes.com,city,Kudumbashree event: 18 take ill after having food,28-01-2023,https://timesofindia.indiatimes.com/city/thiruvananthapuram/kudumbashree-event-18-take-ill-after-having-food/articleshow/97391055.cms
indiatimes.com,city,Eatery Sealed After Dog Found Contaminating Food,30-01-2023,https://timesofindia.indiatimes.com/city/madurai/eatery-sealed-after-dog-found-contaminating-food/articleshow/97430218.cms
thehindu.com,national,Over 200 students of social welfare hostel students taken ill; food poisoning suspected,31-01-2023,https://www.thehindu.com/news/national/andhra-pradesh/over-200-students-of-social-welfare-hostel-students-taken-ill-food-poisoning-suspected/article66454596.ece
newindianexpress.com,states,"Food poisoning and raids deal blow to hotel, tourism sectors in Kerala",01-02-2023,https://www.newindianexpress.com/states/kerala/2023/feb/01/food-poisoning-and-raids-deal-blow-to-hotel-tourism-sectors-in-kerala-2543187.html
newindianexpress.com,business,I am proud of the state's police administration: CM Shivraj Chouhan,03-02-2023,https://www.newindianexpress.com/business/press-releases/2023/feb/03/i-am-proud-of-the-states-police-administrationcm-shivraj-chouhan-2544083.html
indiatimes.com,city,"Gutka Worth ₹2.9l Seized, 15 Booked",06-02-2023,https://timesofindia.indiatimes.com/city/nashik/gutka-worth-2-9l-seized-15-booked/articleshow/97633421.cms
thehindu.com,cities,"Four tonnes of stale, stinking fish seized at Maradu",06-02-2023,https://www.thehindu.com/news/cities/Kochi/four-tonnes-of-stale-stinking-fish-seized-at-maradu/article66477186.ece
hindustantimes.com,cities,342 gunny bags of Gutkha worth ₹10.67 lakh seized by Lonavla police,06-02-2023,https://www.hindustantimes.com/cities/pune-news/342-gunny-bags-of-gutkha-worth-10-67-lakh-seized-by-lonavla-police-101675706596608.html
indiatimes.com,city,"Over 4,000kg Rotten Fish Seized In City",07-02-2023,https://timesofindia.indiatimes.com/city/kochi/over-4000kg-rotten-fish-seized-in-city/articleshow/97674475.cms
thehindu.com,cities,Stale fish seizure: Maradu municipality to impose penalty on owner of container trucks,07-02-2023,https://www.thehindu.com/news/cities/Kochi/stale-fish-seizure-maradu-municipality-to-impose-penalty-on-owner-of-container-trucks/article66482093.ece
thehindu.com,national,Carcinogenic dye found in cotton candy,08-02-2023,https://www.thehindu.com/news/national/kerala/carcinogenic-dye-found-in-cotton-candy/article66486618.ece
newindianexpress.com,states,"Andhra Pradesh vigilance dept files 4,764 cases in a year",09-02-2023,https://www.newindianexpress.com/states/andhra-pradesh/2023/feb/09/andhra-pradesh-vigilance-dept-files-4764-cases-in-a-year-2545766.html
indiatimes.com,city,"Nashik Cops Seize Banned Tobacco Items Worth ₹87,000",11-02-2023,https://timesofindia.indiatimes.com/city/nashik/nashik-cops-seize-banned-tobacco-items-worth-87000/articleshow/97813805.cms
thehindu.com,national,Aflatoxin detected in milk samples in Kerala,16-02-2023,https://www.thehindu.com/news/national/kerala/aflatoxin-detected-in-milk-samples-in-kerala/article66517444.ece
thehindu.com,cities,BIS officials seize packaged drinking water with spurious hallmark in Ernakulam,18-02-2023,https://www.thehindu.com/news/cities/Kochi/bis-officials-seize-packaged-drinking-water-with-spurious-hallmark-in-ernakulam/article66525082.ece
newindianexpress.com,states,"Hoteliers, experts sceptical of Kerala government’s typhoid vaccine fiat",20-02-2023,https://www.newindianexpress.com/states/kerala/2023/feb/20/hoteliers-experts-sceptical-of-kerala-governments-typhoid-vaccine-fiat-2549035.html
indiatimes.com,city,"600kg 'adulterated' spices seized in Meerut, processing unit sealed",28-02-2023,https://timesofindia.indiatimes.com/city/meerut/600kg-adulterated-spices-seized-in-meerut-processing-unit-sealed/articleshow/98315282.cms
newindianexpress.com,cities,Manufacturing unit with 2.7 lakh litres of adulterated oil busted in Chennai,03-03-2023,https://www.newindianexpress.com/cities/chennai/2023/mar/03/manufacturing-unit-with-27-lakh-litres-of-adulterated-oil-busted-in-chennai-2552616.html
hindustantimes.com,india-news,Police arrest 3 from Noida pharma firm linked to Uzbekistan children’s deaths,04-03-2023,https://www.hindustantimes.com/india-news/police-arrest-3-from-noida-pharma-firm-linked-to-uzbekistan-children-s-deaths-101677870289160.html
indiatimes.com,city,FDA seizes 25 lakh banned tobacco product in Nashik,04-03-2023,https://timesofindia.indiatimes.com/city/nashik/fda-seizes-25-lakh-banned-tobacco-product-in-nashik/articleshow/98417884.cms
thehindu.com,cities,"1,500 litres of adulterated milk seized in Thoothukudi",06-03-2023,https://www.thehindu.com/news/cities/Madurai/1500-litres-of-adulterated-milk-seized-in-thoothukudi/article66587167.ece
newindianexpress.com,states,"1,500 litres of adulterated milk seized in Thoothukudi",07-03-2023,https://www.newindianexpress.com/states/tamil-nadu/2023/mar/07/1500-litres-of-adulterated-milk-seized-in-thoothukudi-2553770.html
newindianexpress.com,states,Early onset of summer sees increase in waterborne diseases in Kerala,10-03-2023,https://www.newindianexpress.com/states/kerala/2023/mar/10/early-onset-of-summer-sees-increase-in-waterborne-diseases-in-kerala-2554644.html
thehindu.com,national,Allow dairy dept. to check milk quality at check-posts: Chinchurani,15-03-2023,https://www.thehindu.com/news/national/kerala/allow-dairy-dept-to-check-milk-quality-at-check-posts-chinchurani/article66622727.ece
newindianexpress.com,cities,Lack of hygiene in Hyderabad eateries cause for concern,16-03-2023,https://www.newindianexpress.com/cities/hyderabad/2023/mar/16/lack-of-hygiene-in-hyderabad-eateries-cause-for-concern-2556454.html
indiatimes.com,videos,"Uttar Pradesh Police bust fake call centre in Noida, six arrested",22-03-2023,https://timesofindia.indiatimes.com/videos/news/uttar-pradesh-police-bust-fake-call-centre-in-noida-six-arrested/videoshow/98894806.cms
indiatimes.com,city,Stale Flour Or Adulterated? 88 Fall Ill After Having Rotis,24-03-2023,https://timesofindia.indiatimes.com/city/ghaziabad/stale-flour-or-adulterated-88-fall-ill-after-having-rotis/articleshow/98956015.cms
thehindu.com,cities,"Tirunelveli, Agriculture",24-03-2023,https://www.thehindu.com/news/cities/Madurai/over-57-metric-tonnes-of-seeds-worth-7750-lakh-found-substandard-seized-in-tirunelveli/article66656917.ece
indiatimes.com,city,"Chewable Tobacco Products Cannot Be Banned By Invoking Fss Act, Says Hc",25-03-2023,https://timesofindia.indiatimes.com/city/vijayawada/chewable-tobacco-products-cannot-be-banned-by-invoking-fss-act-says-hc/articleshow/98983926.cms
thehindu.com,national,State Commissioner of Food Safety has no power to impose ban on manufacture and sale of gutka and pan masala: AP High Court,25-03-2023,https://www.thehindu.com/news/national/andhra-pradesh/state-commissioner-of-food-safety-has-no-power-to-impose-ban-on-manufacture-and-sale-of-gutka-and-pan-masala-ap-high-court/article66660319.ece
indiatimes.com,blogs,White light food,29-03-2023,https://timesofindia.indiatimes.com/blogs/voices/white-light-food/
newindianexpress.com,states,Shopping mall raided in Odisha for allegedly selling expired goods,31-03-2023,http://www.newindianexpress.com/states/odisha/2023/mar/31/shopping-mall-raided-in-odishafor-allegedly-selling-expired-goods-2561271.html
indiatimes.com,city,Bhu: Crops Irrigated With Wastewater Threat To Human Health: Bhu Study,30-03-2023,https://timesofindia.indiatimes.com/city/varanasi/crops-irrigated-with-wastewater-threat-to-human-health-bhu-study/articleshow/99104808.cms
indiatimes.com,blogs,Why is a robust cold chain is vital for the growth of the canned and frozen food sector?,03-04-2023,https://timesofindia.indiatimes.com/blogs/voices/why-is-a-robust-cold-chain-is-vital-for-the-growth-of-the-canned-and-frozen-food-sector/
indiatimes.com,city,Shop Manager Booked For Selling Fake Protein Powder,04-04-2023,https://timesofindia.indiatimes.com/city/indore/shop-manager-booked-for-selling-fake-protein-powder/articleshow/99228077.cms
indiatimes.com,blogs,Innovation: The Indian dairy industry’s need of the hour,08-04-2023,https://timesofindia.indiatimes.com/blogs/voices/innovation-the-indian-dairy-industrys-need-of-the-hour/
hindustantimes.com,cities,Health supplements under FDA scanner,11-04-2023,https://www.hindustantimes.com/cities/pune-news/maharashtra-fda-starts-special-drive-to-check-quality-of-nutraceuticals-and-health-supplements-takes-action-against-violators-in-line-with-fssai-directions-101681237175440.html
indiatimes.com,city,"Variety, of adulterants, the spice on your kitchen shelf?",12-04-2023,https://timesofindia.indiatimes.com/city/ahmedabad/variety-of-adulterants-the-spice-on-your-kitchen-shelf/articleshow/99420127.cms
indiatimes.com,city,Tasmac bar sealed near Tuticorin for cheating tipplers,12-04-2023,https://timesofindia.indiatimes.com/city/madurai/tasmac-bar-sealed-near-tuticorin-for-cheating-tipplers/articleshow/99437069.cms
indiatimes.com,city,Woraiyur: Labelling Violations In Trichy: 74 Kg Savouries Seized,15-04-2023,https://timesofindia.indiatimes.com/city/trichy/labelling-violations-in-trichy-74-kg-savouries-seized/articleshow/99507203.cms
thehindu.com,cities,"FSSAI checks quality of beverages sold in view of summer, notices served on 18 shops in Coimbatore",17-04-2023,https://www.thehindu.com/news/cities/Coimbatore/fssai-checks-quality-of-beverages-sold-in-view-of-summer-notices-served-on-18-shops-in-coimbatore/article66747520.ece
indiatimes.com,city,FDA to run drive to check water used by Goa eateries,25-04-2023,https://timesofindia.indiatimes.com/city/goa/fda-to-run-drive-to-check-water-used-by-goa-eateries/articleshow/99768074.cms
indiatimes.com,city,FDA to check water quality at eateries,25-04-2023,https://timesofindia.indiatimes.com/city/goa/fda-to-check-water-quality-at-eateries/articleshow/99769190.cms
hindustantimes.com,cities,Traders using artificial ripening agent at Vashi APMC market; 146 dozen mangoes seized,28-04-2023,https://www.hindustantimes.com/cities/mumbai-news/mangoes-seized-in-mumbai-s-apmc-market-for-alleged-use-of-artificial-ripening-agents-fda-conducts-regular-inspections-to-prevent-malpractices-101682621680515.html
thehindu.com,cities,Food safety officials order drinking water manufacturing units to ensure safety,29-04-2023,https://www.thehindu.com/news/cities/Coimbatore/food-safety-officials-order-drinking-water-manufacturing-units-to-ensure-safety/article66793472.ece
thehindu.com,cities,FSSAI seizes 575 kg of mangoes ripened using ethylene in unapproved way from Coimbatore shops,30-04-2023,https://www.thehindu.com/news/cities/Coimbatore/fssai-seizes-575-kg-of-mangoes-ripened-using-ethylene-in-unapproved-way-from-coimbatore-shops/article66796842.ece
newindianexpress.com,states,MDM workers to be trained on hygiene and food safety in Odisha,01-05-2023,http://www.newindianexpress.com/states/odisha/2023/may/01/mdm-workers-to-be-trained-on-hygiene-and-food-safety-in-odisha-2571034.html
indiatimes.com,city,"Consumers, Beware Of Artificially Ripened Fruits",01-05-2023,https://timesofindia.indiatimes.com/city/coimbatore/consumers-beware-of-artificially-ripened-fruits/articleshow/99899014.cms
thehindu.com,cities,Food Safety officials seize 805 kg gutka in Tiruchi district,02-05-2023,https://www.thehindu.com/news/cities/Tiruchirapalli/food-safety-officials-seize-805-kg-gutka-in-tiruchi-district/article66803737.ece
thehindu.com,cities,"Beware of artificially-ripened mangoes, say Food Safety officials",02-05-2023,https://www.thehindu.com/news/cities/Madurai/beware-of-artificially-ripened-mangoes-say-food-safety-officials/article66804823.ece
thehindu.com,cities,"1,766 kg of artificially ripened mangoes seized and destroyed",03-05-2023,https://www.thehindu.com/news/cities/Madurai/1766-kg-of-artificially-ripened-mangoes-seized-and-destroyed/article66804441.ece
indiatimes.com,city,"1,600kg Adulterated Paneer Seized",03-05-2023,https://timesofindia.indiatimes.com/city/rajkot/1600kg-adulterated-paneer-seized/articleshow/99948378.cms
thehindu.com,cities,130 kg of fish preserved with formalin seized in Salem,03-05-2023,https://www.thehindu.com/news/cities/Coimbatore/130-kg-of-fish-preserved-with-formalin-seized-in-salem/article66807330.ece
thehindu.com,cities,Summer season heralds arrival of mangoes in Tiruchi market,03-05-2023,https://www.thehindu.com/news/cities/Tiruchirapalli/summer-season-heralds-arrival-of-mangoes-in-tiruchi-market/article66807935.ece
indiatimes.com,city,825 Kg Banned Tobacco Products Recovered,03-05-2023,https://timesofindia.indiatimes.com/city/trichy/825-kg-banned-tobacco-products-recovered/articleshow/99948412.cms
indiatimes.com,world,Jair Bolsonaro home searched as Brazil probes fake vaccine cards,03-05-2023,https://timesofindia.indiatimes.com/world/rest-of-world/jair-bolsonaro-home-searched-as-brazil-probes-fake-vaccine-cards/articleshow/99967660.cms
newindianexpress.com,states,Tamil Nadu Food Department opens portal for grievances,04-05-2023,http://www.newindianexpress.com/states/tamil-nadu/2023/may/04/tamil-nadu-food-departmentopens-portal-for-grievances-2571815.html
newindianexpress.com,states,Tamil Nadu Food Safety Department opens portal for grievances,04-05-2023,http://www.newindianexpress.com/states/tamil-nadu/2023/may/04/tamil-nadu-food-safety-departmentopens-portal-for-grievances-2571815.html
newindianexpress.com,world,Bolsonaro home searched as Brazil probes fake vaccine cards,04-05-2023,http://www.newindianexpress.com/world/2023/may/04/bolsonaro-home-searched-as-brazil-probes-fake-vaccine-cards-2571991.html
newindianexpress.com,states,Vizag to get one of a kind lab to test liquor quality,07-05-2023,http://www.newindianexpress.com/states/andhra-pradesh/2023/may/07/visakhapatnam-to-get-one-of-a-kind-lab-to-test-liquor-quality-2572861.html
indiatimes.com,city,"25,000 Water Bottles Seized For Violation",09-05-2023,https://timesofindia.indiatimes.com/city/trichy/25000-water-bottles-seized-for-violation/articleshow/100087690.cms
thehindu.com,cities,"FSSAI seizes 25 tonnes of artificially ripened mangoes, sweet limes in Coimbatore",10-05-2023,https://www.thehindu.com/news/cities/Coimbatore/fssai-seizes-25-tonnes-of-artificially-ripened-mangoes-sweet-limes-in-coimbatore/article66834428.ece
hindustantimes.com,cities,AFDLHF asks FDA to test Cadbury chocolates for Listeria contamination,10-05-2023,https://www.hindustantimes.com/cities/pune-news/afdlhf-asks-fda-to-test-cadbury-chocolates-for-listeria-contamination-101683736758480.html
indiatimes.com,city,"25,000kg Of Artificially Ripened Fruits Worth 12.6 L Destroyed",11-05-2023,https://timesofindia.indiatimes.com/city/coimbatore/25000kg-of-artificially-ripened-fruits-worth-12-6-l-destroyed/articleshow/100147626.cms
indiatimes.com,city,Tamil Nadu: Six Tonnes Of Artificially Ripened Mangoes Seized,12-05-2023,https://timesofindia.indiatimes.com/city/salem/six-tonnes-of-artificially-ripened-mangoes-seized/articleshow/100173731.cms
indiatimes.com,blogs,How is the application of technology in the food business?,12-05-2023,https://timesofindia.indiatimes.com/blogs/voices/how-is-the-application-of-technology-in-the-food-business/
thehindu.com,cities,Food Safety officials advise people in Salem to buy naturally ripened mangoes,12-05-2023,https://www.thehindu.com/news/cities/Coimbatore/food-safety-officials-advise-people-in-salem-to-buy-naturally-ripened-mangoes/article66842801.ece
indiatimes.com,city,"3,057kg of adulterated spice powders seized in Surat",14-05-2023,https://timesofindia.indiatimes.com/city/ahmedabad/3057kg-of-adulterated-spice-powders-seized-in-surat/articleshow/100219543.cms
thehindu.com,national,Top Tamil Nadu news developments today,16-05-2023,https://www.thehindu.com/news/national/tamil-nadu/top-tamil-nadu-news-developments-today/article66856052.ece
indiatimes.com,blogs,Metamorphosis of an herb/botanical from seed to shelf: Adulteration & supply chain challenges,17-05-2023,https://timesofindia.indiatimes.com/blogs/voices/metamorphosis-of-an-herb-botanical-from-seed-to-shelf-adulteration-supply-chain-challenges/
indiatimes.com,city,Metagalli: Man Booked For Adulteration Of Fertiliser,17-05-2023,https://timesofindia.indiatimes.com/city/mysuru/man-booked-for-adulteration-of-fertiliser/articleshow/100290877.cms
thehindu.com,international,South Korea to send 21-member team to Japan to review discharge plans at Fukushima nuclear plant,19-05-2023,https://www.thehindu.com/news/international/south-korea-to-send-21-member-team-to-japan-to-review-discharge-plans-at-fukushima-nuclear-plant/article66869109.ece
hindustantimes.com,cities,Pharmaceutical counterfeiting: Uttar Pradesh being used as transit point for spurious drugs,19-05-2023,https://www.hindustantimes.com/cities/lucknow-news/counterfeit-medicines-flood-uttar-pradesh-worrying-pharma-industry-and-officials-alike-101684519003892.html
indiatimes.com,city,Vadodara Municipal Corporation: 179kg Of ‘vanaspati’ Seized From Shop,20-05-2023,https://timesofindia.indiatimes.com/city/vadodara/179kg-of-vanaspati-seized-from-shop/articleshow/100369714.cms
thehindu.com,cities,"100 kg artificially ripened watermelon seized, destroyed",21-05-2023,https://www.thehindu.com/news/cities/Madurai/100-kg-artificially-ripened-watermelon-seized-destroyed/article66874730.ece
indiatimes.com,city,"Bmc: Bmc Crackdown On Chemicals In Lassi, Soft Drinks Carbide In Fruits",21-05-2023,https://timesofindia.indiatimes.com/city/bhubaneswar/bmc-crackdown-on-chemicals-in-lassi-soft-drinks-carbide-in-fruits/articleshow/100390005.cms
thehindu.com,national,"Amid reports of shortage, FSSAI to conduct pan-India milk and milk products surveillance 2023",25-05-2023,https://www.thehindu.com/news/national/amid-reports-of-shortage-fssai-to-conduct-pan-india-milk-and-milk-products-surveillance-2023/article66893159.ece
thehindu.com,cities,"4,500 litres of edible oil manufactured under unhygienic conditions seized at two private units in Tiruchi",28-05-2023,https://www.thehindu.com/news/cities/Tiruchirapalli/4500-litres-of-edible-oil-manufactured-under-unhygienic-conditions-seized-at-two-private-units-in-tiruchi/article66904645.ece
hindustantimes.com,cities,"ISIS drug smuggling: Court rejects anticipatory bail plea of exporter, employee",29-05-2023,https://www.hindustantimes.com/cities/mumbai-news/bangalorebased-export-firm-denied-anticipatory-bail-in-tramadol-smuggling-case-to-sudan-a-psychotropic-substance-known-as-isis-drug-101685300378278.html
indiatimes.com,city,Slack law spicing up adulteration',29-05-2023,https://timesofindia.indiatimes.com/city/surat/slack-law-spicing-up-adulteration/articleshow/100578832.cms
indiatimes.com,city,Watch where you drink your fruit juice,30-05-2023,https://timesofindia.indiatimes.com/city/chennai/watch-where-you-drink-your-fruit-juice/articleshow/100606506.cms
thehindu.com,national,Top T.N. news developments today,01-06-2023,https://www.thehindu.com/news/national/tamil-nadu/top-tn-news-developments-today/article66918550.ece
thehindu.com,cities,Tiruchi,01-06-2023,https://www.thehindu.com/news/cities/Tiruchirapalli/food-safety-team-seizes-56-kg-banned-tobacco-substances-from-a-house-in-tiruchi/article66920232.ece
indiatimes.com,city,"56kg Tobacco, Silver Coins, `6.6 Lakh Cash Seized In Trichy",02-06-2023,https://timesofindia.indiatimes.com/city/trichy/56kg-tobacco-silver-coins-6-6-lakh-cash-seized-in-trichy/articleshow/100691987.cms
thehindu.com,cities,"Over 1,000 kg of mangoes destroyed in raids by food safety officials in Thoothukudi district",04-06-2023,https://www.thehindu.com/news/cities/Madurai/over-1000-kg-of-mangoes-destroyed-in-raids-by-food-safety-officials-in-thoothukudi-district/article66930885.ece
indiatimes.com,city,"Officials Destroy 1,125kg Of Artificially Ripened Mangoes",05-06-2023,https://timesofindia.indiatimes.com/city/madurai/officials-destroy-1125kg-of-artificially-ripened-mangoes/articleshow/100753944.cms
indiatimes.com,world-food-safety-day-origin-objective-and-significance,"World Food Safety Day: Origin, objective and significance",07-06-2023,https://timesofindia.indiatimes.com/india/world-food-safety-day-origin-objective-and-significance/articleshow/100817996.cms
indiatimes.com,city,Massive joint operation targets coal adulteration in Singrauli district,07-06-2023,https://timesofindia.indiatimes.com/city/bhopal/massive-joint-operation-targets-coal-adulteration-in-singrauli-district/articleshow/100829296.cms
indiatimes.com,city,"What All Is Selling In Summer Spl Trains: Bad Food, Adulterated Water",08-06-2023,https://timesofindia.indiatimes.com/city/nagpur/what-all-is-selling-in-summer-spl-trains-bad-food-adulterated-water/articleshow/100835818.cms
indiatimes.com,city,"After Formalin, Bacteria Found In Imported Fish",10-06-2023,https://timesofindia.indiatimes.com/city/shillong/after-formalin-bacteria-found-in-imported-fish/articleshow/100889709.cms
indiatimes.com,city,"3,000kg Fake Ghee Of Big Brands Seized",11-06-2023,https://timesofindia.indiatimes.com/city/jaipur/3000kg-fake-ghee-of-big-brands-seized/articleshow/100908720.cms
hindustantimes.com,cities,Chandigarh: Raids on nine cigarette shops,15-06-2023,https://www.hindustantimes.com/cities/chandigarh-news/chandigarh-raids-on-nine-cigarette-shops-101686785763477.html
indiatimes.com,city,Debate Rages: Is It Paneer Or Just Cheese Analogue?,16-06-2023,https://timesofindia.indiatimes.com/city/vadodara/debate-rages-is-it-paneer-or-just-cheese-analogue/articleshow/101033250.cms
thehindu.com,national,Special food safety checks during monsoon,16-06-2023,https://www.thehindu.com/news/national/kerala/special-food-safety-checks-during-monsoon/article66976584.ece
indiatimes.com,city,18l Penalty Imposed In 20 Cases Of Food Adulteration,17-06-2023,https://timesofindia.indiatimes.com/city/bhopal/18l-penalty-imposed-in-20-cases-of-food-adulteration/articleshow/101057407.cms
thehindu.com,cities,Two food outlets sealed in Tiruchi,18-06-2023,https://www.thehindu.com/news/cities/Tiruchirapalli/two-food-outlets-sealed-in-tiruchi/article66983097.ece
